,name,filename,cyclomatic_complexity,nloc,top_nesting_level,start_line
2854,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,4,0,2013
2855,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2022
2856,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,4,0,2020
2857,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2028
2858,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,4,0,2026
2859,ComponentWithEffects,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,6,0,2012
2860,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,7,0,2038
2861,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,7,0,2060
2862,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,5,0,2082
2863,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,7,38,0,2009
2864,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2116
2865,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,3,7,0,2111
2866,ComponentWithEffects,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,6,0,2108
2867,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,7,0,2125
2868,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,5,21,0,2105
2869,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2168
2870,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,4,0,2166
2871,ComponentWithEffects,packages/react/src/__tests__/ReactProfiler-test.internal.js,2,9,0,2161
2872,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,16,0,2179
2873,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,1,0,2207
2874,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,1,0,2207
2875,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,9,0,2220
2876,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,7,37,0,2154
2877,getDerivedStateFromError,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2247
2878,render,packages/react/src/__tests__/ReactProfiler-test.internal.js,2,5,0,2250
2879,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2268
2880,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,2,7,0,2263
2881,ComponentWithEffects,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,5,0,2262
2882,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,25,0,2280
2883,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,5,31,0,2242
2884,getDerivedStateFromError,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2335
2885,render,packages/react/src/__tests__/ReactProfiler-test.internal.js,2,5,0,2338
2886,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,2,6,0,2354
2887,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,4,0,2352
2888,ComponentWithEffects,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,5,0,2351
2889,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,25,0,2369
2890,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,25,0,2412
2891,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,7,43,0,2330
2892,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2475
2893,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,3,7,0,2470
2894,ComponentWithEffects,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,6,0,2468
2895,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,7,0,2495
2896,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,7,0,2491
2897,Scheduler.unstable_now,packages/react/src/__tests__/ReactProfiler-test.internal.js,3,16,0,2486
2898,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,9,0,2465
2899,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,8,0,2527
2900,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,18,0,2537
2901,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,18,0,2559
2902,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2584
2903,Component,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,6,0,2582
2904,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,9,0,2603
2905,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2602
2906,Scheduler.unstable_now,packages/react/src/__tests__/ReactProfiler-test.internal.js,2,17,0,2594
2907,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2629
2908,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2628
2909,Component,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,6,0,2626
2910,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,22,0,2625
2911,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2664
2912,Component,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,6,0,2662
2913,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,19,0,2674
2914,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,13,0,2661
2915,ComponentRootOne,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,6,0,2705
2916,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2713
2917,ComponentRootTwo,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,5,0,2712
2918,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,18,0,2732
2919,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2731
2920,Scheduler.unstable_now,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,15,0,2723
2921,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2765
2922,Component,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,6,0,2763
2923,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,9,0,2774
2924,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,7,0,2762
2925,updateFnRef.current,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,1,0,2793
2926,Component,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,6,0,2791
2927,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,9,0,2800
2928,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2811
2929,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,10,0,2788
2930,Component,packages/react/src/__tests__/ReactProfiler-test.internal.js,2,8,0,2819
2931,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,9,0,2830
2932,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,7,0,2818
2933,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,2,7,0,2848
2934,Component,packages/react/src/__tests__/ReactProfiler-test.internal.js,2,9,0,2845
2935,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,9,0,2873
2936,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2872
2937,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,9,0,2907
2938,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2906
2939,Scheduler.unstable_now,packages/react/src/__tests__/ReactProfiler-test.internal.js,2,19,0,2900
2940,componentDidMount,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2937
2941,render,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,5,0,2940
2942,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,9,0,2959
2943,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,2958
2944,Scheduler.unstable_now,packages/react/src/__tests__/ReactProfiler-test.internal.js,2,17,0,2950
2945,componentDidUpdate,packages/react/src/__tests__/ReactProfiler-test.internal.js,3,8,0,2986
2946,render,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,8,0,2994
2947,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,9,0,3006
2948,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,9,0,3028
2949,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,3027
2950,Scheduler.unstable_now,packages/react/src/__tests__/ReactProfiler-test.internal.js,2,19,0,3021
2951,updateFnRef.current,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,1,0,3062
2952,render,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,6,0,3060
2953,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,9,0,3070
2954,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,3081
2955,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,15,0,3053
2956,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,18,0,2981
2957,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,14,0,2932
2958,getWorkForReactThreads,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,1,0,3105
2959,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,1,0,3105
2960,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,2,5,0,3120
2961,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,2,5,0,3127
2962,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,2,5,0,3132
2963,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,2,5,0,3137
2964,loadModulesForTracing,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,25,0,3107
2965,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,1,0,3154
2966,Component,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,4,0,3158
2967,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,5,0,3171
2968,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,7,0,3167
2969,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,16,0,3157
2970,Component,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,4,0,3193
2971,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,5,0,3202
2972,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,18,0,3192
2973,Component,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,4,0,3224
2974,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,5,0,3233
2975,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,3243
2976,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,18,0,3223
2977,Component,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,4,0,3259
2978,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,5,0,3282
2979,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,7,0,3278
2980,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,3293
2981,Scheduler.unstable_now,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,12,0,3272
2982,Scheduler.unstable_now,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,7,0,3267
2983,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,4,0,3306
2984,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,6,0,3312
2985,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,16,0,3303
2986,Yield,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,5,0,3334
2987,render,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,11,0,3344
2988,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,3366
2989,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,10,0,3373
2990,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,2,42,0,3446
2991,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,7,0,3547
2992,Scheduler.unstable_now,packages/react/src/__tests__/ReactProfiler-test.internal.js,2,41,0,3542
2993,Scheduler.unstable_now,packages/react/src/__tests__/ReactProfiler-test.internal.js,2,36,0,3441
2994,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,3604
2995,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,3609
2996,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,3612
2997,ComponentWithEffects,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,6,0,3608
2998,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,10,0,3619
2999,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,14,0,3602
3000,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,3644
3001,render,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,5,0,3651
3002,render,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,5,0,3660
3003,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,12,0,3738
3004,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,7,0,3734
3005,Scheduler.unstable_now,packages/react/src/__tests__/ReactProfiler-test.internal.js,3,57,0,3729
3006,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,32,0,3701
3007,Scheduler.unstable_now,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,7,0,3695
3008,componentDidMount,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,4,0,3841
3009,componentDidUpdate,packages/react/src/__tests__/ReactProfiler-test.internal.js,3,6,0,3845
3010,render,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,5,0,3851
3011,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,3865
3012,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,8,0,3874
3013,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,3945
3014,callback,packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,4014
3015,(anonymous),packages/react/src/__tests__/ReactProfiler-test.internal.js,1,3,0,4020
3016,Scheduler.unstable_now,packages/react/src/__tests__/ReactProfiler-test.internal.js,3,56,0,4010
3017,Scheduler.unstable_now,packages/react/src/__tests__/ReactProfiler-test.internal.js,3,61,0,3938
